PING 10.0.0.2 (10.0.0.2) 56(84) bytes of data.
64 bytes from 10.0.0.2: icmp_seq=120 ttl=64 time=0.894 ms
64 bytes from 10.0.0.2: icmp_seq=121 ttl=64 time=1.16 ms
64 bytes from 10.0.0.2: icmp_seq=122 ttl=64 time=0.801 ms
64 bytes from 10.0.0.2: icmp_seq=123 ttl=64 time=1.05 ms
64 bytes from 10.0.0.2: icmp_seq=124 ttl=64 time=0.655 ms
64 bytes from 10.0.0.2: icmp_seq=125 ttl=64 time=0.712 ms
64 bytes from 10.0.0.2: icmp_seq=126 ttl=64 time=0.766 ms
64 bytes from 10.0.0.2: icmp_seq=127 ttl=64 time=1.82 ms
64 bytes from 10.0.0.2: icmp_seq=128 ttl=64 time=0.698 ms
64 bytes from 10.0.0.2: icmp_seq=129 ttl=64 time=3.04 ms
64 bytes from 10.0.0.2: icmp_seq=130 ttl=64 time=2.91 ms
64 bytes from 10.0.0.2: icmp_seq=131 ttl=64 time=0.680 ms
64 bytes from 10.0.0.2: icmp_seq=132 ttl=64 time=0.742 ms
64 bytes from 10.0.0.2: icmp_seq=133 ttl=64 time=1.45 ms
64 bytes from 10.0.0.2: icmp_seq=134 ttl=64 time=0.727 ms
64 bytes from 10.0.0.2: icmp_seq=135 ttl=64 time=0.784 ms
64 bytes from 10.0.0.2: icmp_seq=136 ttl=64 time=3.94 ms
64 bytes from 10.0.0.2: icmp_seq=137 ttl=64 time=7.94 ms
64 bytes from 10.0.0.2: icmp_seq=138 ttl=64 time=2.62 ms
64 bytes from 10.0.0.2: icmp_seq=139 ttl=64 time=0.945 ms
64 bytes from 10.0.0.2: icmp_seq=140 ttl=64 time=1.47 ms
64 bytes from 10.0.0.2: icmp_seq=141 ttl=64 time=0.678 ms
64 bytes from 10.0.0.2: icmp_seq=142 ttl=64 time=1.25 ms
64 bytes from 10.0.0.2: icmp_seq=143 ttl=64 time=3.50 ms
64 bytes from 10.0.0.2: icmp_seq=144 ttl=64 time=3.50 ms
64 bytes from 10.0.0.2: icmp_seq=145 ttl=64 time=3.02 ms
64 bytes from 10.0.0.2: icmp_seq=146 ttl=64 time=0.821 ms
64 bytes from 10.0.0.2: icmp_seq=147 ttl=64 time=1.24 ms
64 bytes from 10.0.0.2: icmp_seq=148 ttl=64 time=1.07 ms
64 bytes from 10.0.0.2: icmp_seq=149 ttl=64 time=0.997 ms
64 bytes from 10.0.0.2: icmp_seq=150 ttl=64 time=1.51 ms
64 bytes from 10.0.0.2: icmp_seq=151 ttl=64 time=7.26 ms
64 bytes from 10.0.0.2: icmp_seq=152 ttl=64 time=0.899 ms
64 bytes from 10.0.0.2: icmp_seq=153 ttl=64 time=1.92 ms
64 bytes from 10.0.0.2: icmp_seq=154 ttl=64 time=1.17 ms
64 bytes from 10.0.0.2: icmp_seq=155 ttl=64 time=0.840 ms
64 bytes from 10.0.0.2: icmp_seq=156 ttl=64 time=0.837 ms
64 bytes from 10.0.0.2: icmp_seq=157 ttl=64 time=1.46 ms
64 bytes from 10.0.0.2: icmp_seq=158 ttl=64 time=0.871 ms
64 bytes from 10.0.0.2: icmp_seq=159 ttl=64 time=0.914 ms
64 bytes from 10.0.0.2: icmp_seq=160 ttl=64 time=1.17 ms
64 bytes from 10.0.0.2: icmp_seq=161 ttl=64 time=1.04 ms
64 bytes from 10.0.0.2: icmp_seq=162 ttl=64 time=0.770 ms
64 bytes from 10.0.0.2: icmp_seq=163 ttl=64 time=0.961 ms
64 bytes from 10.0.0.2: icmp_seq=164 ttl=64 time=2.18 ms
64 bytes from 10.0.0.2: icmp_seq=165 ttl=64 time=0.663 ms
64 bytes from 10.0.0.2: icmp_seq=166 ttl=64 time=0.770 ms
64 bytes from 10.0.0.2: icmp_seq=167 ttl=64 time=1.37 ms
64 bytes from 10.0.0.2: icmp_seq=168 ttl=64 time=0.707 ms
64 bytes from 10.0.0.2: icmp_seq=169 ttl=64 time=0.944 ms
64 bytes from 10.0.0.2: icmp_seq=170 ttl=64 time=1.32 ms
64 bytes from 10.0.0.2: icmp_seq=171 ttl=64 time=0.789 ms
64 bytes from 10.0.0.2: icmp_seq=172 ttl=64 time=0.879 ms
64 bytes from 10.0.0.2: icmp_seq=173 ttl=64 time=3.62 ms
64 bytes from 10.0.0.2: icmp_seq=174 ttl=64 time=0.646 ms
64 bytes from 10.0.0.2: icmp_seq=175 ttl=64 time=0.860 ms
64 bytes from 10.0.0.2: icmp_seq=176 ttl=64 time=0.669 ms
64 bytes from 10.0.0.2: icmp_seq=177 ttl=64 time=1.15 ms
64 bytes from 10.0.0.2: icmp_seq=178 ttl=64 time=1.37 ms
64 bytes from 10.0.0.2: icmp_seq=179 ttl=64 time=1.41 ms
64 bytes from 10.0.0.2: icmp_seq=180 ttl=64 time=1.27 ms
64 bytes from 10.0.0.2: icmp_seq=181 ttl=64 time=1.05 ms
64 bytes from 10.0.0.2: icmp_seq=182 ttl=64 time=0.880 ms
64 bytes from 10.0.0.2: icmp_seq=183 ttl=64 time=1.90 ms
64 bytes from 10.0.0.2: icmp_seq=184 ttl=64 time=1.08 ms
64 bytes from 10.0.0.2: icmp_seq=185 ttl=64 time=1.80 ms
64 bytes from 10.0.0.2: icmp_seq=186 ttl=64 time=0.983 ms
64 bytes from 10.0.0.2: icmp_seq=187 ttl=64 time=0.741 ms
64 bytes from 10.0.0.2: icmp_seq=188 ttl=64 time=0.661 ms
64 bytes from 10.0.0.2: icmp_seq=189 ttl=64 time=0.767 ms
64 bytes from 10.0.0.2: icmp_seq=190 ttl=64 time=1.56 ms
64 bytes from 10.0.0.2: icmp_seq=191 ttl=64 time=1.26 ms
64 bytes from 10.0.0.2: icmp_seq=192 ttl=64 time=4.26 ms
64 bytes from 10.0.0.2: icmp_seq=193 ttl=64 time=1.11 ms
64 bytes from 10.0.0.2: icmp_seq=194 ttl=64 time=1.51 ms
64 bytes from 10.0.0.2: icmp_seq=195 ttl=64 time=1.00 ms
64 bytes from 10.0.0.2: icmp_seq=196 ttl=64 time=3.93 ms
64 bytes from 10.0.0.2: icmp_seq=197 ttl=64 time=2.02 ms
