PING 10.0.0.2 (10.0.0.2) 56(84) bytes of data.
64 bytes from 10.0.0.2: icmp_seq=46 ttl=64 time=0.295 ms
64 bytes from 10.0.0.2: icmp_seq=47 ttl=64 time=0.339 ms
64 bytes from 10.0.0.2: icmp_seq=48 ttl=64 time=0.370 ms
64 bytes from 10.0.0.2: icmp_seq=49 ttl=64 time=0.316 ms
64 bytes from 10.0.0.2: icmp_seq=50 ttl=64 time=0.342 ms
64 bytes from 10.0.0.2: icmp_seq=51 ttl=64 time=0.354 ms
64 bytes from 10.0.0.2: icmp_seq=52 ttl=64 time=0.325 ms
64 bytes from 10.0.0.2: icmp_seq=53 ttl=64 time=0.525 ms
64 bytes from 10.0.0.2: icmp_seq=54 ttl=64 time=0.443 ms
64 bytes from 10.0.0.2: icmp_seq=55 ttl=64 time=0.473 ms
64 bytes from 10.0.0.2: icmp_seq=56 ttl=64 time=0.380 ms
64 bytes from 10.0.0.2: icmp_seq=57 ttl=64 time=0.376 ms
64 bytes from 10.0.0.2: icmp_seq=58 ttl=64 time=0.467 ms
64 bytes from 10.0.0.2: icmp_seq=59 ttl=64 time=0.356 ms
64 bytes from 10.0.0.2: icmp_seq=60 ttl=64 time=0.412 ms
64 bytes from 10.0.0.2: icmp_seq=61 ttl=64 time=0.736 ms
64 bytes from 10.0.0.2: icmp_seq=62 ttl=64 time=0.964 ms
64 bytes from 10.0.0.2: icmp_seq=63 ttl=64 time=1.84 ms
64 bytes from 10.0.0.2: icmp_seq=64 ttl=64 time=2.25 ms
64 bytes from 10.0.0.2: icmp_seq=65 ttl=64 time=2.15 ms
64 bytes from 10.0.0.2: icmp_seq=66 ttl=64 time=1.26 ms
64 bytes from 10.0.0.2: icmp_seq=67 ttl=64 time=1.67 ms
64 bytes from 10.0.0.2: icmp_seq=68 ttl=64 time=2.01 ms
64 bytes from 10.0.0.2: icmp_seq=69 ttl=64 time=1.97 ms
64 bytes from 10.0.0.2: icmp_seq=70 ttl=64 time=1.42 ms
64 bytes from 10.0.0.2: icmp_seq=71 ttl=64 time=2.29 ms
64 bytes from 10.0.0.2: icmp_seq=72 ttl=64 time=2.08 ms
64 bytes from 10.0.0.2: icmp_seq=73 ttl=64 time=1.53 ms
64 bytes from 10.0.0.2: icmp_seq=74 ttl=64 time=1.18 ms
64 bytes from 10.0.0.2: icmp_seq=75 ttl=64 time=1.81 ms
64 bytes from 10.0.0.2: icmp_seq=76 ttl=64 time=2.61 ms
64 bytes from 10.0.0.2: icmp_seq=77 ttl=64 time=1.36 ms
64 bytes from 10.0.0.2: icmp_seq=78 ttl=64 time=1.67 ms
64 bytes from 10.0.0.2: icmp_seq=79 ttl=64 time=1.85 ms
64 bytes from 10.0.0.2: icmp_seq=80 ttl=64 time=1.73 ms
64 bytes from 10.0.0.2: icmp_seq=81 ttl=64 time=1.63 ms
64 bytes from 10.0.0.2: icmp_seq=82 ttl=64 time=1.62 ms
64 bytes from 10.0.0.2: icmp_seq=83 ttl=64 time=2.90 ms
64 bytes from 10.0.0.2: icmp_seq=84 ttl=64 time=1.53 ms
64 bytes from 10.0.0.2: icmp_seq=85 ttl=64 time=1.63 ms
64 bytes from 10.0.0.2: icmp_seq=86 ttl=64 time=1.60 ms
64 bytes from 10.0.0.2: icmp_seq=87 ttl=64 time=1.67 ms
64 bytes from 10.0.0.2: icmp_seq=88 ttl=64 time=1.71 ms
64 bytes from 10.0.0.2: icmp_seq=89 ttl=64 time=2.06 ms
64 bytes from 10.0.0.2: icmp_seq=90 ttl=64 time=3.02 ms
64 bytes from 10.0.0.2: icmp_seq=91 ttl=64 time=0.832 ms
64 bytes from 10.0.0.2: icmp_seq=92 ttl=64 time=0.788 ms
64 bytes from 10.0.0.2: icmp_seq=93 ttl=64 time=8.02 ms
64 bytes from 10.0.0.2: icmp_seq=94 ttl=64 time=2.33 ms
64 bytes from 10.0.0.2: icmp_seq=95 ttl=64 time=0.818 ms
64 bytes from 10.0.0.2: icmp_seq=96 ttl=64 time=2.34 ms
64 bytes from 10.0.0.2: icmp_seq=97 ttl=64 time=2.01 ms
64 bytes from 10.0.0.2: icmp_seq=98 ttl=64 time=1.96 ms
64 bytes from 10.0.0.2: icmp_seq=99 ttl=64 time=1.89 ms
64 bytes from 10.0.0.2: icmp_seq=100 ttl=64 time=0.790 ms
64 bytes from 10.0.0.2: icmp_seq=101 ttl=64 time=1.28 ms
64 bytes from 10.0.0.2: icmp_seq=102 ttl=64 time=1.61 ms
64 bytes from 10.0.0.2: icmp_seq=103 ttl=64 time=1.11 ms
64 bytes from 10.0.0.2: icmp_seq=104 ttl=64 time=0.607 ms
64 bytes from 10.0.0.2: icmp_seq=105 ttl=64 time=0.425 ms
64 bytes from 10.0.0.2: icmp_seq=106 ttl=64 time=0.355 ms
64 bytes from 10.0.0.2: icmp_seq=107 ttl=64 time=0.368 ms
64 bytes from 10.0.0.2: icmp_seq=108 ttl=64 time=0.346 ms
64 bytes from 10.0.0.2: icmp_seq=109 ttl=64 time=0.602 ms
64 bytes from 10.0.0.2: icmp_seq=110 ttl=64 time=0.418 ms
64 bytes from 10.0.0.2: icmp_seq=111 ttl=64 time=0.367 ms
64 bytes from 10.0.0.2: icmp_seq=112 ttl=64 time=0.347 ms
64 bytes from 10.0.0.2: icmp_seq=113 ttl=64 time=0.403 ms
64 bytes from 10.0.0.2: icmp_seq=114 ttl=64 time=0.758 ms
64 bytes from 10.0.0.2: icmp_seq=115 ttl=64 time=0.391 ms
64 bytes from 10.0.0.2: icmp_seq=116 ttl=64 time=0.312 ms
64 bytes from 10.0.0.2: icmp_seq=117 ttl=64 time=0.356 ms
64 bytes from 10.0.0.2: icmp_seq=118 ttl=64 time=0.770 ms
64 bytes from 10.0.0.2: icmp_seq=119 ttl=64 time=0.657 ms
64 bytes from 10.0.0.2: icmp_seq=120 ttl=64 time=0.886 ms
64 bytes from 10.0.0.2: icmp_seq=121 ttl=64 time=0.502 ms
64 bytes from 10.0.0.2: icmp_seq=122 ttl=64 time=0.541 ms
64 bytes from 10.0.0.2: icmp_seq=123 ttl=64 time=0.684 ms
64 bytes from 10.0.0.2: icmp_seq=124 ttl=64 time=0.524 ms
64 bytes from 10.0.0.2: icmp_seq=125 ttl=64 time=0.393 ms
64 bytes from 10.0.0.2: icmp_seq=126 ttl=64 time=0.323 ms
64 bytes from 10.0.0.2: icmp_seq=127 ttl=64 time=0.597 ms
64 bytes from 10.0.0.2: icmp_seq=128 ttl=64 time=1.29 ms
64 bytes from 10.0.0.2: icmp_seq=129 ttl=64 time=1.51 ms
64 bytes from 10.0.0.2: icmp_seq=130 ttl=64 time=1.65 ms
64 bytes from 10.0.0.2: icmp_seq=131 ttl=64 time=2.66 ms
64 bytes from 10.0.0.2: icmp_seq=132 ttl=64 time=1.22 ms
64 bytes from 10.0.0.2: icmp_seq=133 ttl=64 time=1.40 ms
64 bytes from 10.0.0.2: icmp_seq=134 ttl=64 time=1.91 ms
64 bytes from 10.0.0.2: icmp_seq=135 ttl=64 time=1.94 ms
64 bytes from 10.0.0.2: icmp_seq=136 ttl=64 time=1.54 ms
64 bytes from 10.0.0.2: icmp_seq=137 ttl=64 time=2.07 ms
64 bytes from 10.0.0.2: icmp_seq=138 ttl=64 time=1.65 ms
64 bytes from 10.0.0.2: icmp_seq=139 ttl=64 time=2.01 ms
64 bytes from 10.0.0.2: icmp_seq=140 ttl=64 time=0.920 ms
64 bytes from 10.0.0.2: icmp_seq=141 ttl=64 time=1.77 ms
64 bytes from 10.0.0.2: icmp_seq=142 ttl=64 time=1.05 ms
64 bytes from 10.0.0.2: icmp_seq=143 ttl=64 time=3.15 ms
64 bytes from 10.0.0.2: icmp_seq=144 ttl=64 time=1.01 ms
64 bytes from 10.0.0.2: icmp_seq=145 ttl=64 time=0.784 ms
64 bytes from 10.0.0.2: icmp_seq=146 ttl=64 time=0.532 ms
64 bytes from 10.0.0.2: icmp_seq=147 ttl=64 time=0.404 ms
64 bytes from 10.0.0.2: icmp_seq=148 ttl=64 time=0.468 ms
64 bytes from 10.0.0.2: icmp_seq=149 ttl=64 time=0.292 ms
64 bytes from 10.0.0.2: icmp_seq=150 ttl=64 time=0.357 ms
64 bytes from 10.0.0.2: icmp_seq=151 ttl=64 time=0.423 ms
64 bytes from 10.0.0.2: icmp_seq=152 ttl=64 time=0.361 ms
64 bytes from 10.0.0.2: icmp_seq=153 ttl=64 time=0.583 ms
64 bytes from 10.0.0.2: icmp_seq=154 ttl=64 time=0.660 ms
64 bytes from 10.0.0.2: icmp_seq=155 ttl=64 time=0.769 ms
64 bytes from 10.0.0.2: icmp_seq=156 ttl=64 time=0.588 ms
