PING 10.0.0.2 (10.0.0.2) 56(84) bytes of data.
64 bytes from 10.0.0.2: icmp_seq=45 ttl=64 time=0.703 ms
64 bytes from 10.0.0.2: icmp_seq=46 ttl=64 time=0.657 ms
64 bytes from 10.0.0.2: icmp_seq=47 ttl=64 time=0.697 ms
64 bytes from 10.0.0.2: icmp_seq=48 ttl=64 time=1.37 ms
64 bytes from 10.0.0.2: icmp_seq=49 ttl=64 time=1.79 ms
64 bytes from 10.0.0.2: icmp_seq=50 ttl=64 time=1.05 ms
64 bytes from 10.0.0.2: icmp_seq=51 ttl=64 time=1.60 ms
64 bytes from 10.0.0.2: icmp_seq=52 ttl=64 time=1.05 ms
64 bytes from 10.0.0.2: icmp_seq=53 ttl=64 time=0.601 ms
64 bytes from 10.0.0.2: icmp_seq=54 ttl=64 time=0.752 ms
64 bytes from 10.0.0.2: icmp_seq=55 ttl=64 time=1.60 ms
64 bytes from 10.0.0.2: icmp_seq=56 ttl=64 time=1.10 ms
64 bytes from 10.0.0.2: icmp_seq=57 ttl=64 time=1.39 ms
64 bytes from 10.0.0.2: icmp_seq=58 ttl=64 time=1.45 ms
64 bytes from 10.0.0.2: icmp_seq=59 ttl=64 time=1.67 ms
64 bytes from 10.0.0.2: icmp_seq=60 ttl=64 time=1.49 ms
64 bytes from 10.0.0.2: icmp_seq=61 ttl=64 time=0.918 ms
64 bytes from 10.0.0.2: icmp_seq=62 ttl=64 time=2.12 ms
64 bytes from 10.0.0.2: icmp_seq=63 ttl=64 time=1.54 ms
64 bytes from 10.0.0.2: icmp_seq=64 ttl=64 time=1.51 ms
64 bytes from 10.0.0.2: icmp_seq=65 ttl=64 time=1.53 ms
64 bytes from 10.0.0.2: icmp_seq=66 ttl=64 time=1.49 ms
64 bytes from 10.0.0.2: icmp_seq=67 ttl=64 time=2.06 ms
64 bytes from 10.0.0.2: icmp_seq=68 ttl=64 time=0.940 ms
64 bytes from 10.0.0.2: icmp_seq=69 ttl=64 time=1.43 ms
64 bytes from 10.0.0.2: icmp_seq=70 ttl=64 time=0.700 ms
64 bytes from 10.0.0.2: icmp_seq=71 ttl=64 time=0.596 ms
64 bytes from 10.0.0.2: icmp_seq=72 ttl=64 time=5.15 ms
64 bytes from 10.0.0.2: icmp_seq=73 ttl=64 time=1.54 ms
64 bytes from 10.0.0.2: icmp_seq=74 ttl=64 time=1.28 ms
64 bytes from 10.0.0.2: icmp_seq=75 ttl=64 time=1.26 ms
64 bytes from 10.0.0.2: icmp_seq=76 ttl=64 time=0.893 ms
64 bytes from 10.0.0.2: icmp_seq=77 ttl=64 time=1.27 ms
64 bytes from 10.0.0.2: icmp_seq=78 ttl=64 time=1.32 ms
64 bytes from 10.0.0.2: icmp_seq=79 ttl=64 time=1.33 ms
64 bytes from 10.0.0.2: icmp_seq=80 ttl=64 time=1.22 ms
64 bytes from 10.0.0.2: icmp_seq=81 ttl=64 time=0.839 ms
64 bytes from 10.0.0.2: icmp_seq=82 ttl=64 time=1.52 ms
64 bytes from 10.0.0.2: icmp_seq=83 ttl=64 time=2.13 ms
64 bytes from 10.0.0.2: icmp_seq=84 ttl=64 time=0.687 ms
64 bytes from 10.0.0.2: icmp_seq=85 ttl=64 time=1.32 ms
64 bytes from 10.0.0.2: icmp_seq=86 ttl=64 time=2.53 ms
64 bytes from 10.0.0.2: icmp_seq=87 ttl=64 time=1.08 ms
64 bytes from 10.0.0.2: icmp_seq=88 ttl=64 time=1.11 ms
64 bytes from 10.0.0.2: icmp_seq=89 ttl=64 time=0.963 ms
64 bytes from 10.0.0.2: icmp_seq=90 ttl=64 time=1.20 ms
64 bytes from 10.0.0.2: icmp_seq=91 ttl=64 time=0.888 ms
64 bytes from 10.0.0.2: icmp_seq=92 ttl=64 time=1.09 ms
64 bytes from 10.0.0.2: icmp_seq=93 ttl=64 time=0.948 ms
64 bytes from 10.0.0.2: icmp_seq=94 ttl=64 time=1.54 ms
64 bytes from 10.0.0.2: icmp_seq=95 ttl=64 time=0.896 ms
64 bytes from 10.0.0.2: icmp_seq=96 ttl=64 time=2.04 ms
64 bytes from 10.0.0.2: icmp_seq=97 ttl=64 time=1.94 ms
64 bytes from 10.0.0.2: icmp_seq=98 ttl=64 time=1.29 ms
64 bytes from 10.0.0.2: icmp_seq=99 ttl=64 time=1.21 ms
64 bytes from 10.0.0.2: icmp_seq=100 ttl=64 time=1.03 ms
64 bytes from 10.0.0.2: icmp_seq=101 ttl=64 time=0.989 ms
64 bytes from 10.0.0.2: icmp_seq=102 ttl=64 time=1.39 ms
64 bytes from 10.0.0.2: icmp_seq=103 ttl=64 time=0.982 ms
64 bytes from 10.0.0.2: icmp_seq=104 ttl=64 time=1.77 ms
64 bytes from 10.0.0.2: icmp_seq=105 ttl=64 time=0.940 ms
64 bytes from 10.0.0.2: icmp_seq=106 ttl=64 time=1.03 ms
64 bytes from 10.0.0.2: icmp_seq=107 ttl=64 time=1.16 ms
64 bytes from 10.0.0.2: icmp_seq=108 ttl=64 time=1.55 ms
64 bytes from 10.0.0.2: icmp_seq=109 ttl=64 time=0.537 ms
64 bytes from 10.0.0.2: icmp_seq=110 ttl=64 time=0.526 ms
64 bytes from 10.0.0.2: icmp_seq=111 ttl=64 time=0.434 ms
64 bytes from 10.0.0.2: icmp_seq=112 ttl=64 time=0.722 ms
64 bytes from 10.0.0.2: icmp_seq=113 ttl=64 time=0.759 ms
64 bytes from 10.0.0.2: icmp_seq=114 ttl=64 time=0.567 ms
64 bytes from 10.0.0.2: icmp_seq=115 ttl=64 time=0.588 ms
64 bytes from 10.0.0.2: icmp_seq=116 ttl=64 time=0.524 ms
64 bytes from 10.0.0.2: icmp_seq=117 ttl=64 time=0.440 ms
64 bytes from 10.0.0.2: icmp_seq=118 ttl=64 time=0.383 ms
64 bytes from 10.0.0.2: icmp_seq=119 ttl=64 time=0.777 ms
64 bytes from 10.0.0.2: icmp_seq=120 ttl=64 time=0.396 ms
64 bytes from 10.0.0.2: icmp_seq=121 ttl=64 time=0.418 ms
64 bytes from 10.0.0.2: icmp_seq=122 ttl=64 time=1.56 ms
64 bytes from 10.0.0.2: icmp_seq=123 ttl=64 time=1.21 ms
64 bytes from 10.0.0.2: icmp_seq=124 ttl=64 time=1.05 ms
64 bytes from 10.0.0.2: icmp_seq=125 ttl=64 time=0.703 ms
64 bytes from 10.0.0.2: icmp_seq=126 ttl=64 time=3.08 ms
64 bytes from 10.0.0.2: icmp_seq=127 ttl=64 time=0.492 ms
64 bytes from 10.0.0.2: icmp_seq=128 ttl=64 time=0.595 ms
64 bytes from 10.0.0.2: icmp_seq=129 ttl=64 time=0.500 ms
64 bytes from 10.0.0.2: icmp_seq=130 ttl=64 time=0.727 ms
64 bytes from 10.0.0.2: icmp_seq=131 ttl=64 time=0.464 ms
64 bytes from 10.0.0.2: icmp_seq=132 ttl=64 time=0.635 ms
64 bytes from 10.0.0.2: icmp_seq=133 ttl=64 time=0.556 ms
64 bytes from 10.0.0.2: icmp_seq=134 ttl=64 time=0.707 ms
64 bytes from 10.0.0.2: icmp_seq=135 ttl=64 time=0.439 ms
64 bytes from 10.0.0.2: icmp_seq=136 ttl=64 time=0.401 ms
64 bytes from 10.0.0.2: icmp_seq=137 ttl=64 time=0.443 ms
64 bytes from 10.0.0.2: icmp_seq=138 ttl=64 time=0.461 ms
64 bytes from 10.0.0.2: icmp_seq=139 ttl=64 time=0.292 ms
64 bytes from 10.0.0.2: icmp_seq=140 ttl=64 time=0.603 ms
64 bytes from 10.0.0.2: icmp_seq=141 ttl=64 time=0.320 ms
64 bytes from 10.0.0.2: icmp_seq=142 ttl=64 time=0.374 ms
64 bytes from 10.0.0.2: icmp_seq=143 ttl=64 time=0.723 ms
64 bytes from 10.0.0.2: icmp_seq=144 ttl=64 time=0.617 ms
64 bytes from 10.0.0.2: icmp_seq=145 ttl=64 time=0.416 ms
64 bytes from 10.0.0.2: icmp_seq=146 ttl=64 time=0.670 ms
64 bytes from 10.0.0.2: icmp_seq=147 ttl=64 time=0.540 ms
64 bytes from 10.0.0.2: icmp_seq=148 ttl=64 time=0.440 ms
64 bytes from 10.0.0.2: icmp_seq=149 ttl=64 time=0.413 ms
64 bytes from 10.0.0.2: icmp_seq=150 ttl=64 time=0.418 ms
64 bytes from 10.0.0.2: icmp_seq=151 ttl=64 time=0.390 ms
64 bytes from 10.0.0.2: icmp_seq=152 ttl=64 time=0.390 ms
64 bytes from 10.0.0.2: icmp_seq=153 ttl=64 time=0.617 ms
64 bytes from 10.0.0.2: icmp_seq=154 ttl=64 time=0.908 ms
64 bytes from 10.0.0.2: icmp_seq=155 ttl=64 time=0.774 ms
64 bytes from 10.0.0.2: icmp_seq=156 ttl=64 time=7.37 ms
64 bytes from 10.0.0.2: icmp_seq=157 ttl=64 time=1.08 ms
64 bytes from 10.0.0.2: icmp_seq=158 ttl=64 time=2.87 ms
64 bytes from 10.0.0.2: icmp_seq=159 ttl=64 time=7.97 ms
